Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
273.7,258.03,76.69,80.8,76.74,12.53,0.0,11.96
252.78,145.81,57.98,62.6,284.7,2.19,23.0,103.76
855.29,95.67,51.49,208.72,225.67,14.42,0.0,46.6
482.62,578.15,420.45,101.47,246.32,8.09,65.83,179.36
1734.99,732.13,316.55,449.1,251.01,37.79,150.06,277.09
212.34,302.36,109.33,81.83,279.56,11.21,8.77,44.0
1062.84,583.64,677.86,1152.29,1498.38,20.8,80.54,723.49
1718.43,792.14,442.3,227.9,270.48,97.62,118.42,68.05
667.55,659.01,391.9,388.63,164.62,104.85,0.0,153.39
490.55,772.48,80.5,287.47,137.9,37.65,20.43,142.05
1021.19,425.61,112.74,333.08,780.78,35.85,23.92,49.83
1491.51,428.32,423.43,435.71,848.12,34.09,350.69,388.21
946.85,1691.74,449.59,105.99,1329.29,176.97,224.81,418.98
3606.37,600.03,290.21,424.28,1285.89,84.93,219.08,311.25
612.13,204.19,65.93,335.6,174.88,34.29,85.63,81.63
1288.85,596.83,76.13,453.43,301.86,30.6,154.95,67.86
2071.08,518.37,667.89,314.99,402.94,13.23,184.59,227.02
284.91,206.37,197.49,158.99,132.92,4.47,1.15,60.52
666.61,149.03,130.83,199.88,451.0,41.02,73.75,90.11
604.07,123.22,67.61,86.07,615.56,17.54,9.91,33.94
2530.23,239.88,510.2,447.55,773.9,9.16,118.76,102.02
2162.24,782.67,127.1,103.52,170.3,27.36,0.0,387.92
437.07,575.17,62.17,69.08,210.48,1.0,0.74,94.66
275.43,166.97,28.73,42.29,34.22,12.9,2.57,59.61
742.34,196.63,155.62,191.96,529.01,56.03,107.67,63.7
177.9,61.22,107.21,105.76,259.89,13.34,15.7,126.75
292.25,169.95,26.68,59.8,113.58,16.85,17.06,34.3
243.4,87.04,33.62,66.23,56.1,23.79,37.78,45.75
512.46,306.21,213.37,353.05,423.86,28.34,60.6,136.97
2214.73,928.47,882.2,643.8,709.14,107.3,190.16,157.2
704.88,125.87,59.99,198.5,367.99,15.64,71.55,34.0
747.99,307.32,398.03,291.07,284.05,41.53,130.59,83.7
1761.01,419.47,767.13,505.8,888.15,140.37,0.0,130.08
263.51,134.37,23.69,43.2,155.94,14.77,0.95,26.89
510.14,409.85,586.26,487.11,815.97,27.46,121.87,93.24
335.69,364.48,279.49,224.78,139.33,16.8,0.0,177.82
696.24,714.61,83.47,258.74,237.16,42.29,4.79,221.22
728.4,229.89,72.64,23.27,116.76,29.43,42.27,60.92
318.73,67.28,99.75,111.2,297.72,34.94,29.32,20.88
1145.92,494.84,316.74,236.36,582.34,33.83,52.42,70.32
662.05,881.08,717.0,473.29,1646.26,56.7,103.46,434.53
1227.65,327.56,621.66,203.33,455.89,81.08,218.58,95.38
695.59,184.2,155.35,125.98,413.59,28.25,48.23,65.92
237.64,134.71,34.74,73.8,30.33,12.59,31.82,47.31
235.51,68.99,70.64,54.77,88.32,15.05,21.11,15.42
2780.91,1319.03,269.45,216.37,947.69,18.13,0.0,110.37
225.11,190.12,88.63,112.46,162.38,14.73,0.0,60.03
808.2,435.23,158.21,168.95,293.15,20.45,90.63,57.01
1881.69,560.31,156.1,1082.54,1358.78,98.68,205.85,177.34
274.86,76.58,32.43,59.01,101.45,4.18,0.0,14.23
1187.5,1987.84,132.87,177.09,1311.27,144.31,152.88,208.9
610.49,225.28,68.38,167.16,162.21,15.04,0.0,58.87
97.81,154.89,69.93,47.55,240.73,0.98,42.78,26.88
645.64,426.76,273.21,140.79,116.06,11.51,65.38,29.35
580.57,308.93,112.87,33.55,68.99,31.17,3.7,70.21
1116.83,466.09,261.99,404.58,179.17,9.0,114.33,43.68
415.22,218.85,25.43,33.42,282.03,22.37,59.64,69.93
79.7,59.72,38.69,29.15,19.49,7.36,13.96,9.41
720.52,334.46,113.92,291.14,390.48,40.18,39.88,92.52
207.17,118.96,62.66,98.89,224.99,2.21,11.91,48.41
656.2,384.49,242.86,109.88,356.92,16.47,148.35,177.95
243.98,164.97,48.48,62.46,140.27,23.43,42.83,21.72
151.34,264.74,255.04,76.81,256.12,9.9,0.0,27.07
847.88,563.7,291.85,327.65,104.99,29.3,107.54,38.7
761.53,216.86,208.91,204.95,195.68,47.6,37.09,50.42
420.79,307.79,243.47,347.34,821.11,49.47,0.0,103.74
711.61,634.76,327.5,554.72,839.15,64.0,0.0,222.93
301.59,115.32,101.59,61.66,72.91,4.65,16.77,15.21
187.0,179.36,97.09,34.47,275.39,32.86,53.18,78.45
62.31,25.3,11.37,13.44,10.29,1.62,0.12,3.01
249.91,707.48,94.08,65.76,365.2,55.32,37.69,127.26
477.16,458.76,195.9,65.63,361.37,35.3,6.45,57.42
312.6,97.46,86.13,120.12,106.18,4.11,27.51,7.52
832.03,131.17,303.68,483.93,456.09,29.95,45.12,284.13
539.33,911.25,231.48,313.88,638.75,148.97,182.12,96.27
672.55,404.84,57.63,67.63,232.14,23.83,0.0,91.37
265.73,291.46,127.38,40.97,56.2,11.03,13.89,53.23
848.95,148.51,152.61,65.55,161.96,38.05,32.94,59.9
128.78,217.57,28.95,24.99,80.85,3.62,40.48,38.46
395.71,186.14,61.74,116.6,358.42,14.2,17.58,31.29
1834.46,762.17,1046.47,120.46,1312.09,2.68,333.52,270.99
227.42,208.62,236.75,94.94,96.57,34.72,0.0,231.7
187.65,88.85,48.75,39.06,40.68,2.24,16.84,55.9
118.92,70.86,24.33,59.71,17.13,5.05,1.85,33.19
1026.43,500.63,234.13,232.22,352.39,9.1,36.74,39.56
544.09,812.22,524.32,353.97,892.61,77.75,118.55,135.2
151.94,31.57,46.43,25.56,29.61,4.68,7.68,17.44
1376.83,374.61,251.16,248.77,370.18,67.02,104.12,72.7
2645.7,1717.16,297.04,197.91,238.97,112.29,189.29,319.51
1430.86,1499.83,597.23,496.4,1393.6,197.7,102.63,652.74
1020.49,449.5,265.8,223.89,197.67,84.42,0.0,168.76
777.54,623.12,271.39,404.01,227.54,51.84,0.0,191.01
153.02,22.23,41.72,11.58,78.64,11.19,4.18,28.25
4574.97,2739.26,1297.94,376.25,1582.71,44.29,201.83,551.41
414.07,77.02,36.39,128.99,188.13,13.03,69.4,59.98
481.51,276.2,99.53,159.8,209.51,12.72,0.0,25.18
537.52,88.41,279.83,91.98,294.32,0.51,101.21,102.65
2490.43,1489.71,666.8,1225.92,424.32,163.71,174.53,300.86
7055.91,3098.61,246.09,497.62,1323.44,129.13,126.57,559.45
1029.94,189.01,248.44,349.81,347.13,68.56,91.27,114.6
1142.55,1093.93,175.15,468.99,694.72,12.34,97.88,244.88
524.57,452.05,193.98,160.22,422.66,66.29,71.58,144.19
202.21,100.74,74.61,17.64,134.53,14.8,4.04,13.99
1440.33,1304.54,283.6,433.33,493.42,158.55,336.32,296.07
507.3,249.79,46.8,144.47,236.45,27.03,47.54,70.72
1326.78,2048.89,974.31,745.28,895.27,225.24,341.53,345.83
2175.11,1251.75,338.92,115.12,1797.8,138.84,0.0,130.94
736.16,524.16,381.3,480.28,401.22,4.21,53.57,155.65
5305.95,1205.16,868.42,984.21,418.17,253.22,316.21,386.38
1341.64,3490.88,1483.86,466.25,1483.0,44.63,635.89,1242.04
869.49,331.14,256.63,31.41,332.29,6.54,0.0,151.78
372.39,122.2,53.7,26.57,164.79,28.84,0.0,27.31
133.15,92.48,20.98,13.18,33.85,11.11,19.76,12.11
1720.03,1229.86,576.39,1587.49,1834.47,140.13,522.12,824.96
838.84,82.84,252.21,123.86,282.72,23.06,0.0,72.58
2716.18,500.65,365.23,340.19,644.21,46.88,94.54,243.39
300.08,365.05,177.25,62.3,216.78,24.93,24.2,60.76
788.02,1848.69,315.29,601.63,2288.9,16.1,261.64,657.4
538.34,71.08,56.15,106.68,63.1,27.05,6.18,26.09
308.07,144.82,53.46,73.44,52.59,8.13,0.0,33.11
394.44,387.86,252.39,244.75,191.94,6.73,23.47,66.89
607.97,167.79,113.67,63.13,61.84,26.59,0.0,102.76
796.89,389.83,259.74,173.11,449.75,24.5,166.31,120.99
604.62,444.26,180.37,170.0,80.18,4.49,76.6,122.26
988.07,328.25,566.74,420.9,372.27,37.54,0.0,167.94
978.91,109.05,79.86,122.83,345.92,35.54,30.59,32.06
748.6,281.61,31.1,181.0,293.99,30.29,38.5,115.23
584.07,303.09,60.47,33.22,162.04,14.48,18.14,135.18
1937.43,2504.01,738.78,1418.57,880.69,212.29,0.0,218.72
985.47,747.4,218.57,359.33,149.31,41.37,148.55,225.3
77.62,43.97,14.04,47.27,36.82,13.25,14.08,11.56
257.52,147.37,215.8,106.85,339.19,6.91,22.56,25.35
1224.21,553.24,180.72,146.66,550.46,52.74,0.0,102.75
3504.38,1636.54,360.36,752.18,493.92,165.05,35.34,576.26
1181.3,525.84,355.99,375.47,1291.38,127.88,79.78,394.07
280.23,185.81,36.45,193.0,107.24,19.82,1.5,25.05
5524.18,986.92,488.94,467.08,1366.75,293.59,0.0,688.18
1240.52,104.76,253.37,55.11,266.44,12.91,84.66,80.89
2107.67,352.29,830.46,238.85,1103.69,53.81,99.27,532.93
134.7,237.8,60.85,26.44,205.65,19.32,10.61,26.09
84.97,67.17,36.47,56.71,32.33,2.12,7.12,15.07
196.04,59.86,82.91,22.0,135.77,2.9,0.0,61.9
90.58,25.5,5.29,12.5,26.59,2.94,10.02,7.48
4130.64,3697.68,990.9,1503.16,2851.95,65.08,337.46,243.4
252.9,436.18,164.82,163.99,120.14,55.08,126.76,35.69
302.09,154.45,104.17,103.9,178.06,28.51,8.44,23.68
1371.73,617.73,182.56,221.57,833.59,1.95,2.21,85.99
1157.66,498.52,101.98,113.24,148.02,26.96,81.73,292.07
1027.7,489.91,299.41,103.13,627.8,5.94,41.57,84.13
1625.97,1244.19,237.19,386.46,849.91,74.72,251.03,312.24
526.97,276.19,286.7,49.79,292.26,35.69,68.98,73.02
447.13,165.71,71.54,110.98,132.55,13.93,0.0,38.9
2009.43,916.7,466.73,285.86,230.94,45.28,81.12,215.6
584.36,787.79,522.6,464.35,464.65,118.85,93.0,204.35
695.3,211.22,80.36,122.74,185.48,23.9,66.31,70.52
3638.79,1066.0,811.14,953.41,963.61,127.12,203.12,741.34
525.88,396.47,45.89,186.94,179.18,7.99,33.63,35.63
109.35,95.69,65.6,26.89,65.61,11.52,47.84,71.35
369.27,802.29,172.04,404.9,342.22,3.22,139.16,315.62
281.53,190.36,113.81,130.75,256.27,14.68,0.0,69.69
1636.13,460.95,95.25,134.58,806.53,87.18,46.21,211.5
355.28,128.97,137.11,110.58,65.65,4.73,22.53,50.42
732.43,361.55,149.76,220.36,72.84,7.35,10.45,33.31
3007.13,1324.76,1621.2,587.0,2184.36,6.25,76.29,209.41
785.44,80.22,143.24,200.58,215.69,12.4,0.0,30.13
223.94,56.95,71.46,26.84,112.83,0.7,36.86,43.87
1574.51,248.07,309.06,680.78,530.39,158.6,0.0,380.23
114.86,174.2,48.04,158.5,115.11,22.18,31.12,63.34
185.69,222.16,46.82,53.29,231.92,23.4,18.57,58.16
692.37,915.47,114.05,647.44,720.68,16.34,29.58,187.6
491.23,1037.28,392.96,211.0,815.55,100.97,161.56,178.72
1714.36,1238.41,886.63,432.1,1642.54,40.28,141.28,186.28
95.88,171.88,35.39,137.46,338.5,5.32,11.77,61.72
817.81,381.03,156.95,251.81,165.31,23.21,0.0,228.25
601.75,404.47,143.96,96.73,128.27,15.92,45.98,108.6
132.83,89.23,134.65,23.07,245.9,27.59,16.19,90.27
2346.44,1322.45,491.33,288.95,1001.43,86.23,133.98,436.26
260.25,147.53,177.76,93.2,233.7,0.76,23.97,96.78
921.68,242.3,503.26,222.96,355.63,27.2,43.65,114.7
885.71,111.3,252.6,159.66,737.07,65.14,121.27,68.71
207.82,180.32,86.54,26.72,64.91,1.32,51.42,60.36
1038.26,360.58,359.52,160.91,733.7,14.3,41.38,192.6
1567.17,691.87,574.58,143.37,634.18,66.88,49.46,74.97
118.75,110.18,46.03,21.28,122.42,10.1,10.21,21.65
352.58,669.88,144.88,375.88,444.68,40.66,82.94,176.39
135.63,185.6,56.16,65.85,109.37,19.4,49.87,16.04
2251.63,1566.4,163.17,463.73,506.05,74.39,41.55,281.84
388.69,49.19,101.99,14.55,68.29,1.12,17.18,31.84
511.2,140.87,197.85,123.89,205.39,23.08,97.53,41.39
409.66,661.78,291.16,337.54,532.35,55.09,6.36,128.82
990.74,141.91,196.61,275.33,479.72,41.52,61.96,127.82
994.77,401.32,549.71,325.44,282.18,13.19,189.64,222.59
60.03,170.89,97.82,47.76,146.03,12.6,0.0,45.97
3428.24,502.61,839.84,715.42,386.03,60.92,0.0,652.05
1024.6,578.61,404.09,233.9,462.67,23.02,0.0,275.6
2433.11,626.76,1007.59,445.69,300.54,57.47,129.45,90.71
2441.3,697.42,443.83,799.43,931.93,3.74,31.97,64.07
1119.47,204.18,243.82,204.47,389.64,33.16,0.0,73.31
188.82,126.69,133.43,24.62,123.34,16.64,18.65,40.13
663.85,291.77,93.27,55.67,86.62,1.95,25.97,66.24
3061.42,1261.5,659.85,487.03,1222.11,47.59,167.62,169.76
1779.05,1074.01,915.34,687.22,630.15,79.96,239.95,96.33
543.35,93.48,144.87,68.96,226.02,16.02,63.73,56.01
62.5,47.74,15.6,30.76,61.97,3.61,2.28,15.85
772.54,395.06,303.85,143.83,215.87,37.47,0.0,50.24
276.72,153.13,220.8,136.12,90.3,27.51,25.56,91.17
751.95,555.74,165.32,110.42,117.6,0.07,3.84,36.23
831.18,914.46,149.94,336.63,163.11,3.43,157.82,217.48
1106.89,940.34,495.34,120.5,480.62,102.63,0.0,76.57
1899.65,1020.53,848.33,207.9,979.45,157.7,108.45,318.48
324.31,260.56,284.83,325.34,154.66,30.2,36.31,99.9
115.51,52.61,17.93,44.32,143.71,6.13,18.55,9.76
525.69,169.26,202.22,84.65,245.83,39.61,30.37,83.15
5133.33,3299.38,1382.62,1932.47,3460.31,221.82,188.02,449.62
1019.91,737.42,235.13,164.31,453.96,20.72,4.49,87.19
926.15,511.59,351.04,193.1,782.69,88.15,70.41,82.03
1161.9,609.75,445.12,137.66,655.86,67.02,71.87,275.07
758.62,594.95,180.32,200.19,190.17,27.53,71.79,77.12
118.07,59.11,38.84,9.29,52.84,1.1,12.11,7.73
499.23,75.47,260.33,157.12,82.97,1.65,0.0,101.4
528.67,389.34,240.8,259.71,236.72,26.56,42.51,43.7
1673.74,1145.12,655.93,254.88,331.49,29.87,0.0,168.9
675.07,173.21,265.46,338.38,101.84,54.19,76.55,182.46
49.56,151.75,34.24,28.04,164.52,7.56,0.0,14.13
614.0,473.32,329.44,405.46,274.73,84.09,101.71,100.62
600.06,215.47,82.06,29.41,88.91,23.04,29.52,18.15
304.94,45.98,104.94,62.14,156.95,17.14,0.0,47.68
223.56,162.27,73.08,116.23,198.73,1.01,1.48,75.51
825.22,275.46,129.48,203.98,753.38,83.12,100.51,181.35
1266.37,1288.93,597.2,245.7,737.76,111.07,15.2,141.73
1001.14,145.14,377.74,509.86,743.74,46.62,22.07,172.32
908.31,340.64,268.46,210.68,257.35,1.13,185.67,339.61
1150.02,463.51,262.02,333.22,470.79,70.71,0.0,95.45
1199.84,503.4,126.81,196.72,197.37,63.76,131.5,32.55
453.67,534.87,149.73,352.35,1110.43,26.31,222.09,72.4
91.65,70.06,40.26,4.76,17.85,5.21,14.21,19.59
630.02,351.23,243.5,64.66,632.85,6.47,66.79,79.38
254.81,209.33,96.48,109.69,169.43,3.41,40.46,84.97
2071.07,1077.07,430.75,554.72,591.88,118.23,55.92,182.41
899.26,222.07,95.28,57.33,89.76,26.68,1.95,112.32
1184.0,468.43,143.81,407.44,332.17,24.02,0.0,85.87
85.05,28.27,69.01,57.54,84.1,9.97,9.93,34.37
2111.64,526.56,501.8,189.92,1423.86,23.37,0.0,295.15
1371.32,523.14,580.5,124.12,893.43,90.88,90.76,116.85
731.79,229.37,324.48,310.11,971.17,61.86,124.06,189.29
633.46,95.52,168.13,135.39,56.55,13.49,45.32,46.02
220.79,80.69,114.67,84.41,62.85,31.8,6.05,89.65
1039.74,222.49,141.38,158.87,300.86,60.18,23.28,55.88
169.53,336.21,205.07,121.64,219.51,1.82,60.39,87.87
1232.23,508.35,86.5,585.38,944.38,56.8,102.83,100.7
161.21,63.28,30.39,21.42,87.28,4.88,11.07,7.39
585.86,265.65,72.92,150.62,270.14,31.93,40.52,59.05
2363.29,1783.87,256.45,1087.01,717.17,118.55,135.46,220.98
875.35,846.5,77.47,118.71,231.26,47.18,56.71,44.37
936.85,454.37,180.18,196.03,401.72,2.72,123.09,43.72
4192.78,502.32,715.89,697.52,1231.12,271.48,271.99,592.31
175.77,17.1,23.49,27.59,65.56,9.89,0.0,16.71
172.87,69.59,59.15,34.92,340.54,15.67,0.0,56.39
660.08,184.01,114.03,115.79,144.91,34.17,35.68,35.6
635.98,388.11,139.18,199.44,948.54,101.66,157.91,363.18
2215.81,619.62,463.5,637.92,807.84,2.7,146.3,71.84
105.77,235.76,69.11,34.03,194.73,26.86,9.3,59.95
1122.62,1371.05,247.84,123.35,260.55,109.23,71.33,148.29
448.93,229.97,292.82,236.58,443.88,41.4,100.88,92.79
1147.24,732.17,414.7,955.85,808.06,102.04,294.48,333.85
328.13,244.27,45.89,67.86,251.47,21.4,6.91,44.66
915.96,336.85,113.59,246.82,269.04,36.57,0.0,81.2
489.51,126.66,30.24,73.1,286.44,12.39,13.55,96.31
633.33,1081.43,576.47,164.27,1379.42,18.19,235.06,80.0
734.66,104.71,130.02,179.06,192.74,29.36,24.0,83.76
804.25,324.15,131.92,137.45,322.7,18.18,64.11,115.95
1243.93,379.69,320.87,534.4,624.48,13.56,0.0,94.57
737.75,419.03,395.75,206.5,297.63,81.55,101.94,122.1
1051.45,1060.21,79.37,245.09,914.76,58.05,237.23,202.89
1147.89,251.16,171.67,97.37,309.4,7.95,105.95,112.2
253.09,348.33,56.51,41.58,449.62,47.23,15.22,156.73
751.66,136.69,101.35,27.09,92.28,6.04,19.76,36.3
1089.29,203.65,179.62,55.2,279.43,20.41,28.38,165.5
986.08,346.62,77.51,81.81,163.59,24.1,94.72,291.49
347.71,283.47,146.11,68.1,85.5,6.2,55.05,156.18
260.11,128.48,109.37,191.14,250.83,20.66,0.0,49.84
232.53,98.41,96.3,61.95,64.88,17.98,9.47,25.38
1577.66,485.5,82.8,303.14,388.29,104.27,52.16,129.36
1156.67,156.99,240.48,248.77,224.68,39.18,25.27,24.75
1672.98,700.43,325.48,315.82,515.69,17.95,242.81,391.61
252.52,359.33,99.58,192.55,191.01,12.9,52.19,180.85
190.84,58.96,54.16,40.1,118.15,3.9,0.74,10.86
779.58,157.79,183.11,139.55,97.5,5.59,59.78,151.91
632.02,349.65,49.83,65.39,210.37,29.59,2.82,167.76
838.5,537.24,440.12,575.83,259.85,64.56,56.8,290.72
176.54,96.78,11.18,21.84,119.03,9.3,5.57,25.8
740.06,579.94,85.72,164.06,153.43,38.02,93.29,234.34
820.85,420.24,304.76,82.42,853.56,83.04,88.75,86.81
540.0,339.5,87.13,216.91,235.37,17.37,47.44,20.82
330.67,481.04,79.52,82.8,287.01,36.47,7.74,43.38
442.82,323.51,48.45,112.85,201.32,35.54,17.53,19.01
623.91,233.37,134.3,41.9,110.58,21.52,51.3,42.19
566.7,373.4,67.41,82.19,186.78,22.41,38.54,41.11
182.93,128.6,225.43,51.12,83.95,8.56,62.97,30.68
1099.1,873.4,261.5,366.38,875.44,16.02,56.17,53.42
129.31,60.24,83.37,94.1,103.88,21.86,0.0,21.41
93.42,275.83,57.7,26.59,242.91,20.37,11.19,78.81
3564.4,2004.19,509.97,697.75,535.69,51.54,457.36,307.55
1755.17,798.58,794.78,140.58,483.9,23.51,206.4,51.57
53.13,124.59,63.15,43.67,26.96,0.17,16.14,21.27
361.42,237.42,110.06,138.63,360.56,16.53,36.73,83.38
673.06,492.28,158.85,367.56,395.13,7.42,0.0,100.57
1197.61,572.36,52.11,195.58,680.14,36.26,66.28,223.07
319.09,158.12,41.22,59.64,70.82,5.43,20.83,23.55
471.35,325.67,402.91,137.59,758.47,110.49,176.68,257.58
1954.14,362.67,220.97,437.24,638.06,100.56,107.45,275.54
246.3,272.72,72.69,417.66,720.24,29.98,69.17,145.89
1220.4,1105.58,169.16,550.65,771.51,18.61,45.28,377.47
754.81,616.55,339.0,362.87,307.25,9.59,92.75,30.82
796.77,232.09,324.27,242.26,384.76,40.37,36.29,271.45
2889.8,1181.53,641.87,119.41,611.64,28.14,0.0,285.86
3129.41,870.74,404.16,504.69,721.72,52.3,72.98,230.49
388.16,69.73,98.1,76.81,83.1,24.42,0.0,23.8
1161.2,522.59,402.37,195.01,300.78,101.11,127.39,277.19
611.69,157.95,251.46,40.79,173.41,27.39,54.09,32.52
932.26,267.09,188.75,183.88,559.84,25.85,0.0,85.31
1201.76,467.12,140.8,248.56,505.08,55.49,138.01,103.13
260.65,126.76,83.38,101.84,118.6,2.27,0.0,9.57
516.13,193.63,229.77,55.27,414.66,15.85,75.8,83.53
656.11,286.87,325.62,399.6,419.52,68.9,0.0,74.0
774.25,209.11,71.46,201.36,376.4,19.06,45.89,154.51
1281.76,168.84,402.14,196.4,246.9,60.9,20.52,224.69
788.88,589.75,298.09,262.44,556.43,9.66,68.7,165.74
688.17,92.59,63.22,289.91,253.11,22.24,31.93,23.8
913.2,512.47,223.98,134.51,329.28,40.4,129.94,216.48
2437.36,499.52,912.23,372.8,1140.91,178.77,66.01,400.9
888.25,850.43,283.59,281.47,686.43,31.79,0.0,240.92
340.83,678.84,143.31,363.71,391.73,32.6,14.53,139.29
438.91,64.17,44.93,43.7,105.57,9.8,0.0,67.98
805.5,378.94,413.62,167.05,231.93,78.47,0.0,144.42
822.12,661.3,211.81,489.87,299.95,19.41,44.76,110.8
2823.91,1788.77,614.22,441.78,666.25,43.2,0.0,262.02
465.71,648.83,171.16,281.38,309.81,12.19,27.42,60.76
144.33,73.78,30.39,55.0,14.34,8.93,12.23,56.45
261.38,104.22,22.53,36.6,125.57,5.33,0.0,11.83
1570.71,808.87,149.77,359.11,761.33,48.74,27.12,263.41
301.02,270.84,145.05,55.6,157.61,33.43,0.0,35.64
666.43,532.86,259.54,93.75,406.61,1.57,107.27,79.37
433.16,449.68,177.2,145.66,336.03,32.19,0.0,73.33
674.62,184.33,199.27,246.94,118.47,3.7,22.03,165.91
343.9,382.9,277.36,196.52,106.47,13.68,2.64,34.4
237.65,324.51,125.79,68.94,107.88,9.32,58.94,46.31
833.94,528.65,101.89,113.67,193.03,57.86,0.0,94.69
257.02,302.22,147.16,164.08,188.23,6.56,39.97,76.95
714.77,96.7,175.83,138.11,337.16,36.86,76.13,24.36
694.63,105.22,156.23,59.94,131.71,30.45,80.27,111.36
733.49,449.37,182.55,84.24,148.56,22.98,66.22,64.77
2183.21,168.1,323.51,465.46,999.45,47.89,10.45,40.52
463.17,456.17,318.67,245.06,124.42,41.45,0.0,66.97
1661.18,718.06,495.65,292.21,937.66,33.72,34.0,176.24
675.91,1607.55,441.02,1164.98,1939.52,40.6,266.13,320.32
799.32,712.61,340.65,469.7,373.39,93.45,200.76,166.73
918.11,298.66,220.45,166.58,882.77,19.0,0.0,139.83
773.56,432.03,282.29,447.76,411.21,51.73,43.73,50.75
1903.18,239.56,525.8,146.45,289.14,40.36,217.29,110.76
1011.07,149.42,424.93,275.43,230.28,36.79,90.13,240.15
794.41,471.64,356.25,570.28,1119.65,114.77,59.67,257.45
1273.65,253.73,547.85,301.52,613.96,65.2,1.58,158.93
481.28,340.66,217.09,62.8,142.99,22.02,53.59,92.47
703.52,1180.54,442.34,309.98,183.39,29.9,94.64,147.75
495.1,379.35,57.73,284.69,181.13,30.63,0.0,211.02
937.78,569.36,129.12,252.69,212.3,4.38,43.87,63.91
710.46,291.78,143.59,136.65,146.48,16.72,38.12,98.85
248.21,527.63,99.79,468.3,394.92,13.43,108.07,125.43
1310.49,587.11,193.04,452.13,653.02,22.28,290.48,50.03
1393.7,1036.42,149.82,380.04,1077.39,17.17,34.31,406.98
417.97,533.75,187.35,186.07,686.86,76.48,36.14,86.88
1646.66,428.58,159.46,156.52,419.48,81.4,115.42,79.61
2038.63,804.34,372.57,383.5,262.48,152.29,111.02,202.96
315.43,286.85,286.1,88.39,424.79,33.9,0.0,184.86
238.08,147.21,82.65,33.8,132.72,8.59,19.2,61.38
1186.72,1325.78,260.87,1016.39,818.89,121.68,202.47,589.98
455.73,177.13,101.68,72.9,349.58,35.15,42.4,28.2
356.46,139.35,71.16,165.15,269.22,12.74,15.85,87.37
101.29,144.9,19.63,20.07,87.42,4.92,29.66,10.85
358.63,326.81,671.88,193.0,616.27,68.78,23.82,135.91
77.49,39.39,70.31,25.06,104.47,5.2,0.0,5.6
184.12,191.23,33.13,91.25,153.64,5.64,7.64,27.59
1713.39,595.17,229.0,461.4,398.69,25.77,87.9,366.39
1880.21,987.46,218.7,439.32,336.73,97.48,23.78,159.65
362.58,339.58,89.99,126.44,128.0,12.64,0.0,65.52
340.26,262.21,86.94,303.74,447.28,47.43,0.0,71.95
315.51,118.52,132.3,101.99,99.39,16.17,36.65,78.35
619.68,188.35,95.73,236.11,337.36,25.72,37.7,71.83
857.13,236.09,350.46,95.26,486.79,15.32,0.0,21.79
399.61,184.0,30.38,76.18,134.61,25.44,71.07,97.9
541.04,459.33,169.97,34.74,218.8,10.24,53.71,147.2
162.61,90.12,20.55,58.91,94.94,8.54,0.0,22.34
926.81,739.22,441.37,263.4,266.95,115.76,366.46,216.82
566.07,284.48,182.82,417.29,471.65,59.19,81.03,93.08
2406.51,845.4,430.16,401.91,1028.83,85.01,128.61,107.16
2955.72,740.52,503.8,306.04,1737.66,87.05,242.74,318.41
531.63,171.14,109.65,118.63,250.97,1.64,33.07,59.33
432.54,157.41,212.79,114.66,351.25,14.5,13.06,92.16
196.2,97.02,40.17,18.83,25.49,4.26,0.0,19.27
4720.99,2847.1,2012.63,1636.89,7555.29,621.61,0.0,808.6
1060.76,189.78,211.28,270.79,112.07,8.44,90.49,120.37
1619.73,1507.24,201.52,429.98,1276.66,121.39,80.39,74.35
283.56,55.59,105.11,35.97,147.29,8.77,0.0,35.06
1680.04,537.2,312.26,367.95,222.21,38.42,138.29,255.82
1368.75,2108.01,1191.24,195.07,513.91,133.93,223.09,447.61
975.66,274.11,65.23,125.2,145.44,35.19,119.91,184.61
98.36,257.35,27.22,58.02,80.1,14.56,0.0,49.92
718.52,114.13,67.32,63.46,373.68,2.47,0.0,97.51
189.14,58.29,15.19,46.22,94.48,1.13,0.51,19.47
1049.72,399.51,237.4,202.65,400.68,10.96,0.0,33.13
1929.38,186.72,89.86,122.93,764.1,90.45,147.53,173.17
813.88,280.01,161.11,269.13,480.21,38.99,0.0,168.22
850.41,188.45,211.24,138.18,269.3,54.64,0.0,118.54
1297.14,248.98,177.36,133.11,459.72,65.75,7.11,133.25
1220.86,527.21,261.95,299.51,652.15,84.52,25.16,112.24
267.48,50.84,76.64,46.82,91.18,10.08,35.43,11.21
184.96,403.42,125.82,101.63,364.62,52.63,81.58,147.61
2845.37,2506.12,2026.97,1257.12,2526.7,342.85,31.25,668.59
311.59,39.69,49.79,82.46,121.56,8.16,24.56,43.05
255.52,540.35,110.55,201.2,386.16,23.47,96.32,77.91
3551.18,1364.74,423.87,1387.97,1027.6,15.82,206.92,776.91
824.88,1273.04,672.16,392.14,560.27,5.12,64.7,206.71
547.05,104.83,194.59,138.41,198.99,19.24,72.49,38.22
751.14,118.54,159.53,319.8,509.83,46.97,10.8,64.68
998.29,446.16,114.18,236.58,125.68,21.33,14.57,132.45
