Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income
43854.64,51,3,Retired,Tier_3,6578.2,6419.8,1802.71,5041.83,3094.68,922.46,1641.01,2317.87,1479.81,3671.6,753.47,13.12,5753.03,10131.21
31267.26,21,3,Professional,Tier_1,9380.18,2871.23,694.59,3603.41,1819.2,1196.54,1028.17,1529.66,1394.33,2744.49,573.58,8.86,2769.41,4431.88
17097.48,48,4,Self_Employed,Tier_1,5129.24,0.0,675.45,2200.4,1220.33,402.52,810.04,1248.64,645.53,979.49,239.04,7.79,1331.78,3546.8
27821.31,31,3,Self_Employed,Tier_3,4173.2,2043.37,606.28,2964.53,1692.22,1361.11,1175.47,1739.95,926.17,1862.01,417.76,7.35,2044.92,8859.22
34914.97,25,1,Self_Employed,Tier_2,6982.99,0.0,1011.75,4542.47,2285.39,1301.09,1456.31,2266.37,1532.91,3489.19,803.31,7.41,2585.47,9243.17
68527.05,54,1,Self_Employed,Tier_2,13705.41,0.0,3187.85,8738.12,5170.9,2239.3,2318.58,4910.84,2879.53,5698.48,1909.52,10.38,7113.76,17768.51
14770.16,22,3,Self_Employed,Tier_3,2215.52,0.0,720.84,1771.85,984.77,298.08,626.19,779.81,711.15,1130.1,198.7,9.06,1337.59,5333.15
24311.36,25,0,Student,Tier_2,4862.27,0.0,524.4,3283.06,1280.32,1002.67,1070.64,1820.01,979.51,0.0,428.97,9.84,2392.79,9059.5
31095.28,28,3,Self_Employed,Tier_2,6219.06,0.0,1389.86,3954.71,1612.14,1211.08,1538.74,1368.01,1480.3,2817.32,816.09,9.97,3101.61,8687.97
50975.24,46,1,Retired,Tier_2,10195.05,0.0,1938.16,7248.6,3023.04,1703.71,1231.75,2848.67,2287.7,3319.29,1086.38,14.82,7553.22,16092.89
14504.02,38,3,Self_Employed,Tier_2,2900.8,0.0,696.68,1977.63,975.52,675.49,584.13,993.6,678.34,1098.98,325.55,5.51,798.61,3597.3
10464.01,56,2,Retired,Tier_3,1569.6,1681.96,331.06,1350.05,759.43,337.85,270.68,648.56,391.98,880.79,127.39,5.63,589.59,2114.65
51437.6,30,4,Retired,Tier_3,7715.64,0.0,2086.57,5959.74,2951.89,1398.84,2005.94,3017.92,1548.37,2699.08,1195.33,11.99,6165.45,20858.29
8907.01,36,2,Self_Employed,Tier_2,1781.4,0.0,200.74,903.5,617.34,355.2,243.07,436.29,435.37,594.7,252.05,8.88,790.55,3087.34
83862.72,20,2,Self_Employed,Tier_1,25158.82,0.0,2439.26,9943.3,5111.65,3979.55,1867.91,6317.51,3094.17,5119.39,1611.35,11.1,9306.58,19219.82
26481.77,51,4,Professional,Tier_3,3972.27,2798.41,898.65,3671.74,1886.0,1304.54,1135.88,1980.42,1044.8,1547.64,774.96,8.45,2236.76,5466.48
8698.69,55,0,Self_Employed,Tier_1,2609.61,0.0,286.84,1257.54,590.78,175.01,275.9,658.97,413.31,0.0,95.98,8.56,744.53,2334.75
20427.07,36,4,Retired,Tier_2,4085.41,2902.41,883.81,2911.88,1030.24,613.37,559.27,926.75,648.88,1576.56,312.36,5.85,1194.46,3976.13
40629.58,49,0,Professional,Tier_1,12188.87,0.0,931.29,4813.61,2968.64,1389.14,1766.08,1691.11,1429.37,0.0,1142.68,13.38,5438.23,12308.79
19590.34,64,1,Retired,Tier_1,5877.1,0.0,426.72,1988.3,1367.4,826.12,626.26,1100.52,760.25,1562.59,310.1,8.47,1660.18,4744.97
30484.59,53,3,Professional,Tier_2,6096.92,0.0,686.53,4477.4,2314.4,964.34,811.76,2380.52,1248.63,2900.34,867.37,5.92,1805.25,7736.38
54231.4,56,1,Retired,Tier_1,16269.42,9467.47,1089.36,7276.91,3897.45,1973.13,2107.5,3157.45,2280.31,5175.43,1191.9,11.83,345.06,345.06
25519.56,31,1,Self_Employed,Tier_1,7655.87,0.0,735.93,3163.87,1692.26,807.54,682.03,1892.68,785.67,2094.01,694.59,9.23,2355.83,5315.11
14176.01,24,1,Professional,Tier_1,4252.8,1851.92,673.81,1969.35,881.74,302.51,693.25,754.28,591.46,757.23,278.14,9.07,1169.51,1169.51
23618.02,37,3,Retired,Tier_2,4723.6,0.0,965.49,2467.42,1369.35,812.64,834.24,1829.86,883.19,1183.66,398.24,8.66,2045.12,8150.32
93043.72,49,0,Self_Employed,Tier_2,18608.74,0.0,2799.27,9709.03,7250.34,4429.92,4327.16,7086.58,4167.73,0.0,1950.51,10.74,9992.62,32714.44
115497.5,63,4,Professional,Tier_2,23099.5,0.0,3022.17,15633.69,8336.14,3781.41,2557.56,6733.31,3530.45,8660.8,2530.28,17.28,19953.29,37612.18
5961.11,48,0,Student,Tier_2,1192.22,0.0,249.32,616.27,463.12,222.17,194.55,344.46,199.22,0.0,131.54,9.08,541.56,2348.24
71809.71,39,0,Self_Employed,Tier_2,14361.94,0.0,2935.07,7357.29,3989.18,1488.8,1458.93,4295.41,2471.06,0.0,1766.33,13.26,9523.08,31685.7
36646.41,22,2,Retired,Tier_1,10993.92,0.0,1393.01,4984.42,2568.08,1594.6,1335.89,2386.47,1771.81,2747.71,535.75,8.83,3234.86,6334.75
62826.91,48,3,Self_Employed,Tier_2,12565.38,0.0,2902.53,8611.75,3367.15,3029.77,1904.61,4183.89,2075.28,5927.29,1328.35,11.89,7470.42,16930.91
19313.55,32,0,Retired,Tier_2,3862.71,0.0,741.26,2329.98,1216.87,959.16,825.46,1472.88,628.72,0.0,352.52,5.73,1106.84,6923.98
7290.61,61,0,Retired,Tier_1,2187.18,845.38,225.14,871.81,531.17,207.56,161.4,395.29,286.7,0.0,182.96,9.88,720.16,1396.0
47884.33,34,1,Retired,Tier_2,9576.87,0.0,2014.52,5846.73,3576.53,1292.57,1606.29,2051.3,2037.31,4110.19,1071.16,12.44,5958.48,14700.87
14131.63,54,2,Retired,Tier_1,4239.49,2022.84,383.19,1673.89,817.53,646.19,399.72,813.41,493.19,997.37,257.2,9.17,1296.22,1387.62
9880.5,36,4,Professional,Tier_1,2964.15,0.0,380.02,1208.46,622.41,478.52,306.87,728.01,303.69,657.12,226.3,8.48,838.05,2004.96
10448.69,27,2,Student,Tier_2,2089.74,0.0,220.77,1141.81,692.53,503.6,424.16,712.21,504.89,546.44,285.72,6.86,716.54,3326.83
48517.69,61,1,Self_Employed,Tier_1,14555.31,0.0,1592.0,6268.46,2899.65,1101.8,1337.33,3380.24,1977.38,4669.12,834.95,11.87,5760.01,9901.44
33540.69,51,1,Retired,Tier_1,10062.21,0.0,752.95,4221.17,1941.34,1103.12,1488.18,2223.71,1297.23,2936.33,558.79,6.68,2240.43,6955.66
56101.93,42,1,Professional,Tier_1,16830.58,11187.32,2743.94,7476.99,4253.86,1392.91,1510.75,4048.71,1738.66,3905.89,1604.03,13.77,0.0,-591.71
51236.78,54,3,Professional,Tier_1,15371.03,3536.89,1255.18,5591.39,3069.92,1657.09,1972.9,2550.18,1601.12,2735.63,636.08,13.32,6823.93,11259.37
21422.69,45,1,Retired,Tier_1,6426.81,1942.52,623.63,2237.47,1351.32,676.43,841.02,1383.06,921.06,2083.78,457.93,6.71,1438.25,2477.64
28355.43,32,0,Self_Employed,Tier_2,5671.09,5391.41,791.25,3978.37,1869.8,1041.69,830.05,1439.15,885.43,0.0,582.02,5.36,1520.57,5875.17
19926.44,37,3,Retired,Tier_1,5977.93,0.0,586.5,2893.42,1260.0,605.54,661.24,1329.23,617.05,1946.41,318.69,5.69,1134.5,3730.42
25353.97,30,1,Professional,Tier_3,3803.09,0.0,844.49,2753.53,1923.68,809.59,605.59,1639.44,768.66,1412.7,434.2,7.29,1847.38,10359.0
13837.66,37,3,Self_Employed,Tier_3,2075.65,0.0,386.73,1671.61,783.05,317.35,450.0,908.8,641.17,1319.48,339.5,5.4,747.82,4944.32
41000.52,60,0,Student,Tier_2,8200.1,0.0,1283.26,5586.73,2257.58,1008.73,1638.22,2940.26,1398.86,0.0,910.83,11.61,4761.56,15775.94
70901.67,48,1,Student,Tier_1,21270.5,14125.25,1985.38,8949.41,5013.36,3144.3,2383.39,4703.0,3013.16,5979.03,1761.68,11.09,0.0,-1426.79
15609.93,35,1,Student,Tier_3,2341.49,0.0,769.47,2003.46,1178.43,571.96,550.86,889.98,616.27,1358.76,259.72,7.86,1227.44,5069.53
83614.18,58,0,Student,Tier_2,16722.84,11176.69,2395.22,9791.71,6678.92,2535.65,2412.08,4261.93,3284.18,0.0,1171.57,13.01,10881.57,23183.4
32852.06,45,1,Retired,Tier_1,9855.62,0.0,955.62,3482.28,2417.75,1347.49,1588.35,2433.42,1515.26,2357.11,671.26,7.65,2512.65,6227.91
36381.51,64,0,Professional,Tier_2,7276.3,0.0,1131.86,5385.39,2282.6,1230.2,986.1,2101.42,1814.68,0.0,1025.33,5.53,2010.18,13147.62
7703.34,21,1,Professional,Tier_2,1540.67,0.0,299.53,1056.67,510.24,383.64,163.6,425.46,366.37,547.18,167.0,9.64,742.82,2242.99
7066.66,41,1,Professional,Tier_2,1413.33,371.69,347.0,820.06,361.69,235.54,298.81,346.55,239.4,476.63,207.51,8.44,596.56,1948.47
33666.07,61,2,Self_Employed,Tier_2,6733.21,5875.88,1267.4,4569.77,2533.75,1661.96,1584.33,1937.61,1446.59,2392.65,749.75,9.11,2913.17,2913.17
56428.99,62,3,Student,Tier_1,16928.7,0.0,2795.04,6745.41,3884.68,1177.38,1576.25,3276.8,1817.99,4451.28,775.46,10.64,6006.1,13000.0
17533.14,26,4,Self_Employed,Tier_1,5259.94,0.0,532.74,1924.3,1008.52,673.88,588.11,861.13,725.62,1042.74,449.51,5.51,965.36,4466.66
114122.51,64,2,Student,Tier_3,17118.38,16502.21,5433.48,15280.36,8020.92,2445.52,3409.64,4955.78,5188.01,9205.34,2819.65,23.94,23743.21,23743.21
54008.75,49,2,Self_Employed,Tier_2,10801.75,6956.86,1710.6,6509.48,3040.39,2194.47,2442.16,3465.55,1870.74,3175.83,1485.89,14.41,7783.13,10355.03
14505.45,49,3,Professional,Tier_1,4351.63,2826.05,563.69,1534.05,1049.72,560.68,429.83,1054.78,669.6,863.16,423.24,6.13,179.02,179.02
30749.58,56,2,Professional,Tier_2,6149.92,0.0,662.77,3588.26,1725.89,996.81,680.83,1292.9,1188.42,2387.03,854.15,6.45,1984.13,11222.61
217617.88,38,0,Professional,Tier_1,65285.36,15227.61,4379.31,26015.54,12986.32,7859.88,8936.95,11830.06,10589.03,0.0,2430.04,23.75,51679.15,52077.8
11102.23,61,2,Self_Employed,Tier_3,1665.33,0.0,297.09,1325.1,810.41,287.7,527.76,733.77,399.37,667.28,206.89,7.98,885.6,4181.54
45778.44,59,4,Retired,Tier_2,9155.69,4655.94,968.68,5886.53,3561.82,1365.9,2074.82,1965.14,1836.2,3823.97,1240.09,10.55,4828.39,9243.67
23173.32,56,0,Professional,Tier_3,3476.0,0.0,758.04,2823.5,1212.7,653.02,856.9,1029.57,1076.85,0.0,493.25,7.84,1817.93,10793.49
52810.73,63,3,Professional,Tier_3,7921.61,0.0,1763.77,7236.09,3828.88,1069.21,1780.81,2605.82,2133.36,4209.6,610.05,14.76,7795.31,19651.55
82683.19,44,3,Student,Tier_3,12402.48,0.0,4022.25,10844.02,5529.5,2110.04,2043.49,6151.63,2780.28,7842.32,1261.07,11.68,9658.56,27696.1
22025.65,64,3,Self_Employed,Tier_1,6607.7,3170.51,555.01,2779.97,1487.61,890.23,663.49,1408.02,707.41,2143.8,463.9,8.57,1148.02,1148.02
73429.61,53,0,Self_Employed,Tier_3,11014.44,0.0,2465.85,10140.81,4135.84,1728.0,2597.63,3768.49,2534.47,0.0,1751.73,12.35,9070.95,33292.34
177356.19,25,3,Professional,Tier_1,53206.86,8992.1,5185.04,25996.26,10715.13,6323.2,3659.6,13318.18,5557.6,8976.49,2357.11,24.56,33068.63,33068.63
31633.52,36,3,Retired,Tier_2,6326.7,0.0,689.48,3518.41,2400.43,1348.93,731.14,1790.43,1265.7,2198.41,554.84,8.92,2820.19,10809.06
56210.77,46,4,Self_Employed,Tier_1,16863.23,0.0,1304.28,7843.81,3164.33,2483.88,2058.06,3866.54,2018.43,5509.43,704.27,10.44,5870.14,10394.51
18706.01,36,1,Retired,Tier_2,3741.2,3363.23,866.48,2273.51,1464.55,890.65,560.98,1367.57,726.63,1095.24,456.7,5.72,1070.58,1899.28
30465.8,22,1,Retired,Tier_2,6093.16,0.0,972.58,3910.17,1900.05,1052.09,907.3,1607.51,1253.06,2651.48,688.49,7.8,2377.3,9429.91
26045.82,39,1,Professional,Tier_2,5209.16,4279.81,1119.15,3674.45,1757.39,920.97,886.06,1357.6,1063.2,2319.0,564.08,5.8,1511.8,2894.95
56755.13,52,3,Retired,Tier_3,8513.27,0.0,1899.12,7252.54,3498.01,2620.51,1499.96,3816.58,2396.82,4486.56,1572.28,12.18,6911.81,19199.48
78644.53,27,0,Self_Employed,Tier_2,15728.91,0.0,3726.97,8581.15,4987.05,3208.32,2020.24,3484.92,3557.97,0.0,1442.46,14.98,11783.24,31906.56
27480.41,32,3,Retired,Tier_2,5496.08,2342.27,1128.49,4091.2,1836.46,1067.54,682.38,1319.92,1227.06,2075.06,784.37,8.41,2311.41,5429.59
102319.03,19,1,Student,Tier_2,20463.81,9842.51,3093.3,14534.09,8161.16,3004.35,3893.26,5824.12,3186.73,5138.37,2625.49,20.27,20743.41,22551.84
102026.78,59,4,Self_Employed,Tier_2,20405.36,9777.35,4681.22,10738.81,8097.69,4898.88,2066.5,4200.66,3879.92,9102.4,2007.27,20.72,21143.34,22170.72
59067.47,39,3,Professional,Tier_2,11813.49,0.0,1335.47,6412.05,4563.55,2432.52,1762.93,3177.85,2328.03,5803.52,1445.95,12.8,7558.85,17992.1
19853.42,52,3,Self_Employed,Tier_3,2978.01,0.0,442.36,2335.0,998.99,871.87,934.66,1215.79,730.72,1743.09,546.67,9.93,1971.58,7056.24
18388.66,56,3,Self_Employed,Tier_1,5516.6,0.0,673.86,2273.92,1250.59,552.2,884.99,771.62,826.0,1281.92,290.11,5.58,1025.4,4066.85
15662.86,36,0,Retired,Tier_2,3132.57,2806.34,656.89,1693.39,1225.03,407.94,411.53,1049.83,490.48,0.0,197.86,6.57,1028.95,3590.99
64105.5,64,4,Student,Tier_1,19231.65,0.0,2437.85,7849.02,3903.69,2329.16,1381.99,3500.12,2452.86,4557.46,734.62,14.06,9013.56,15727.08
11379.15,29,4,Retired,Tier_2,2275.83,0.0,453.8,1392.08,750.16,505.72,269.46,595.9,463.32,722.86,140.66,9.02,1026.63,3809.37
51555.94,51,4,Retired,Tier_3,7733.39,5060.46,1434.22,5817.19,3348.26,1521.75,1777.63,3140.14,1936.55,4119.34,1138.81,14.13,7283.49,14528.21
12632.97,62,4,Retired,Tier_2,2526.59,1160.81,585.39,1356.51,751.53,607.09,413.49,539.09,428.57,1035.93,297.94,7.51,948.93,2930.04
57976.3,37,1,Retired,Tier_3,8696.44,9331.33,2849.67,6261.54,3287.79,1823.99,2190.04,2501.09,1934.7,3365.39,1651.97,10.95,6350.58,14082.35
30416.13,24,3,Retired,Tier_2,6083.23,0.0,962.68,4305.45,1700.06,1255.04,1498.76,1640.58,987.36,2293.3,692.48,6.18,1879.92,8997.19
87191.62,41,4,Self_Employed,Tier_2,17438.32,0.0,2813.44,12186.41,6508.28,3666.97,3843.82,4492.57,3252.13,6300.44,2558.48,11.29,9841.79,24130.76
74765.84,20,2,Student,Tier_2,14953.17,0.0,2513.11,7550.23,5065.86,3106.72,1664.14,3706.72,3533.62,6931.96,2054.85,11.09,8289.67,23685.46
94561.43,23,2,Student,Tier_1,28368.43,0.0,2458.89,10482.56,6182.7,3391.16,2253.71,4546.89,4037.45,8257.55,1105.17,12.26,11596.15,23476.92
96529.86,50,1,Student,Tier_3,14479.48,0.0,2339.11,9788.46,5225.9,4283.28,2468.84,6755.13,4511.05,7704.46,2144.13,11.54,11142.11,36830.02
33652.99,51,2,Professional,Tier_1,10095.9,0.0,1457.43,3596.17,2271.64,1403.23,926.21,2221.26,1021.82,2633.17,490.01,6.62,2227.29,7536.16
11871.77,50,2,Student,Tier_2,2374.35,0.0,453.38,1233.2,623.58,507.66,254.84,518.0,538.03,1046.13,274.49,7.99,948.22,4048.1
12925.2,46,2,Self_Employed,Tier_3,1938.78,0.0,316.79,1785.19,654.8,613.95,583.89,789.99,412.2,1222.14,305.63,6.65,859.69,4301.84
5650.36,40,1,Retired,Tier_1,1695.11,0.0,197.08,665.64,399.88,171.53,265.83,258.75,257.81,399.56,152.0,8.85,500.01,1187.17
12607.16,21,3,Retired,Tier_2,2521.43,0.0,628.87,1702.44,974.21,616.22,459.16,515.14,440.71,826.56,203.6,5.14,647.54,3718.81
31698.09,22,1,Self_Employed,Tier_1,9509.43,0.0,1134.72,4022.98,1883.55,1508.65,1489.26,2073.06,992.51,2206.96,822.64,6.62,2096.83,6054.33
19172.44,51,0,Retired,Tier_1,5751.73,0.0,908.15,2152.84,1307.08,827.32,896.49,1025.57,699.75,0.0,474.05,5.74,1100.47,5129.46
25973.81,33,0,Retired,Tier_1,7792.14,0.0,1170.52,3243.1,1503.51,948.27,755.69,1428.34,1239.75,0.0,313.5,9.09,2361.34,7578.99
44494.68,57,2,Student,Tier_3,6674.2,0.0,1037.45,4965.47,2555.17,897.31,1487.95,1890.14,1559.53,3597.94,590.61,13.4,5963.57,19238.92
23522.21,64,2,Student,Tier_2,4704.44,3218.04,755.95,2756.09,1382.72,1004.7,620.81,1392.79,767.7,2124.32,328.07,8.86,2084.02,4466.58
12228.07,60,3,Student,Tier_1,3668.42,0.0,449.89,1761.4,902.1,581.85,608.82,756.96,526.89,833.32,359.81,9.01,1101.45,1778.61
28749.21,59,2,Professional,Tier_3,4312.38,2986.89,1134.99,4047.19,1779.25,960.12,1077.71,1607.93,1101.02,1789.6,696.45,6.79,1952.96,7255.7
14620.21,20,0,Student,Tier_2,2924.04,1994.38,420.23,1782.17,1099.53,388.87,617.81,701.27,643.75,0.0,338.13,9.08,1327.87,3710.03
24156.85,60,2,Student,Tier_2,4831.37,4539.46,488.71,2618.16,1829.45,1019.14,1176.09,971.22,1108.52,2093.44,598.61,9.21,2224.21,2882.67
87831.39,59,3,Student,Tier_2,17566.28,0.0,2572.5,9482.69,5580.72,3341.8,1899.65,4672.12,3841.81,5622.47,1432.16,12.76,11210.0,31819.19
24162.29,31,0,Student,Tier_2,4832.46,0.0,893.9,3202.22,1582.24,1207.21,760.85,1749.98,834.18,0.0,531.73,7.73,1868.3,8567.53
123712.88,50,2,Student,Tier_1,37113.87,0.0,3775.39,15431.12,7888.77,3141.21,3870.29,5731.72,5421.86,10618.9,1702.4,24.62,29017.35,29017.35
94302.36,45,3,Self_Employed,Tier_2,18860.47,11088.18,2963.2,11949.32,5212.03,2780.54,3208.91,7123.31,3555.19,7242.09,1767.52,11.09,10457.07,18551.6
18873.39,58,3,Self_Employed,Tier_3,2831.01,957.08,851.2,1958.79,1332.48,860.56,518.62,1504.47,587.39,1466.92,532.52,8.3,1566.0,5472.36
12333.24,32,0,Self_Employed,Tier_1,3699.97,0.0,400.93,1467.27,940.87,491.01,331.39,552.33,416.66,0.0,282.87,7.61,939.05,3749.95
28764.85,21,0,Retired,Tier_2,5752.97,4604.53,1410.91,3409.71,2039.91,1287.97,1145.2,2206.4,1024.92,0.0,681.51,8.3,2386.08,5200.82
75479.39,37,0,Retired,Tier_3,11321.91,15076.02,1881.01,8563.71,5912.92,3077.57,3222.48,3222.52,3487.05,0.0,1736.84,12.96,9784.53,17977.35
20268.03,42,3,Professional,Tier_1,6080.41,1172.89,460.13,2792.42,1366.49,540.84,527.05,922.94,738.52,1573.48,535.04,6.5,1317.14,3557.82
62033.19,52,0,Retired,Tier_1,18609.96,8790.12,1636.88,6618.68,4263.94,2364.08,2206.45,4223.37,1961.19,0.0,1236.04,13.97,8663.52,10122.48
78881.71,56,0,Professional,Tier_1,23664.51,0.0,1785.85,10997.61,6238.18,3799.51,1673.73,5194.56,3805.82,0.0,943.43,13.72,10824.96,20778.5
16150.92,39,3,Self_Employed,Tier_1,4845.28,1772.98,443.87,1685.06,1108.77,639.77,542.66,866.51,524.44,1338.84,442.89,6.13,989.41,1939.86
17467.75,52,3,Student,Tier_2,3493.55,0.0,634.31,1882.83,1386.14,687.72,556.27,1303.56,693.23,1511.51,349.51,9.13,1595.17,4969.12
53054.89,64,0,Student,Tier_1,15916.47,7145.32,1473.04,6701.26,3693.55,2375.06,1800.26,3507.65,2276.41,0.0,748.15,14.04,7417.71,7417.71
33874.94,45,0,Professional,Tier_1,10162.48,0.0,1508.89,4365.99,2181.03,1394.51,759.3,1699.07,1448.33,0.0,711.79,5.38,1824.15,9643.55
17328.42,27,0,Professional,Tier_3,2599.26,0.0,533.07,2571.16,1127.12,765.5,585.35,1208.34,843.45,0.0,436.8,9.08,1574.09,6658.38
22634.0,33,3,Student,Tier_2,4526.8,0.0,726.88,2949.26,1430.41,651.93,994.14,1370.21,818.93,1899.91,413.34,7.21,1631.84,6852.18
28354.39,40,4,Professional,Tier_2,5670.88,0.0,640.94,3634.86,1512.56,1014.29,1090.7,1667.66,1101.44,1432.81,434.84,6.57,1862.79,10153.4
8578.97,36,1,Student,Tier_2,1715.79,0.0,241.21,938.54,436.33,396.05,290.92,503.71,384.25,716.88,167.25,7.84,672.4,2788.05
55351.95,18,2,Self_Employed,Tier_3,8302.79,0.0,1307.09,5772.75,4192.78,2173.17,2207.06,2993.31,2612.79,5176.83,1267.66,11.72,6487.41,19345.74
20455.33,18,1,Professional,Tier_3,3068.3,0.0,551.86,2853.72,1402.64,611.5,467.56,1628.13,905.26,1699.62,350.08,7.71,1577.88,6916.69
3235.63,63,3,Self_Employed,Tier_3,485.34,0.0,128.64,448.72,246.02,92.09,67.8,244.14,131.66,285.91,54.43,6.07,196.49,1050.88
29432.53,43,4,Professional,Tier_3,4414.88,2830.65,925.71,3566.67,1637.08,1264.51,1383.87,1610.27,1278.98,2012.67,871.11,9.79,2881.28,7636.11
16575.74,51,3,Self_Employed,Tier_2,3315.15,0.0,341.02,1722.23,1178.24,675.4,815.72,850.5,558.77,1626.76,287.79,7.17,1189.2,5204.16
115845.24,19,0,Self_Employed,Tier_2,23169.05,18881.6,3246.23,14370.28,8949.78,4021.78,5205.58,7580.35,5155.48,0.0,1201.95,21.32,24063.17,24063.17
18780.92,45,2,Retired,Tier_3,2817.14,0.0,866.63,2254.62,1035.3,487.48,571.77,1278.55,740.24,1580.64,355.39,6.28,1178.66,6793.17
12466.97,37,1,Retired,Tier_2,2493.39,0.0,390.67,1705.02,732.9,359.15,505.83,830.49,563.49,763.29,328.11,6.42,800.8,3794.62
45039.66,59,3,Professional,Tier_2,9007.93,0.0,1661.3,5796.34,2860.43,2092.0,1299.12,2554.13,1815.01,2825.67,1339.56,10.12,4559.31,13788.17
17687.17,64,4,Professional,Tier_2,3537.43,0.0,607.77,1893.57,1008.26,535.14,388.87,1395.95,670.95,1074.85,229.41,7.5,1326.51,6344.95
16080.9,44,0,Self_Employed,Tier_2,3216.18,0.0,791.34,1751.28,1199.18,570.17,511.28,1022.61,597.79,0.0,425.76,8.31,1336.85,5995.32
45096.22,45,4,Self_Employed,Tier_2,9019.24,0.0,1279.09,4844.38,3094.19,1336.64,925.58,2184.92,1655.59,3298.99,1170.85,13.2,5950.46,16286.75
13050.46,48,2,Student,Tier_2,2610.09,0.0,537.84,1523.85,703.57,568.8,339.9,855.85,444.73,778.48,257.16,8.26,1077.59,4430.21
9350.02,64,4,Retired,Tier_1,2805.01,0.0,354.29,1065.86,474.33,242.27,197.58,609.65,381.54,815.53,228.2,9.53,890.79,2175.75
119342.29,24,4,Self_Employed,Tier_2,23868.46,7636.82,4604.88,13477.64,8964.5,5361.3,4423.32,7271.2,4727.12,6025.81,1764.39,17.4,20765.49,31216.85
47693.56,25,0,Professional,Tier_2,9538.71,3027.76,2107.75,5840.0,2466.08,1599.58,1949.88,3132.28,2095.5,0.0,691.76,12.21,5822.4,15244.26
24284.3,49,4,Student,Tier_3,3642.64,0.0,607.24,3435.78,1361.94,805.73,977.9,1060.71,736.88,1537.52,459.54,9.12,2214.72,9658.42
29916.66,28,0,Retired,Tier_2,5983.33,0.0,1355.92,3460.33,2087.38,1426.24,892.85,1906.88,1127.02,0.0,427.98,5.68,1700.61,11248.73
44965.2,43,2,Student,Tier_3,6744.78,5891.9,1038.71,5157.17,3294.55,1227.32,1021.79,2977.48,1717.92,2400.89,1202.24,14.41,6479.51,12290.44
65357.18,42,3,Self_Employed,Tier_2,13071.44,0.0,2610.42,8056.57,5051.87,2830.34,2352.6,2945.3,2323.17,4367.12,1536.55,12.91,8440.41,20211.8
16385.83,24,0,Student,Tier_3,2457.88,0.0,429.56,1895.66,864.23,802.1,344.39,944.07,636.82,0.0,372.85,7.5,1228.85,7638.28
40209.96,37,3,Professional,Tier_1,12062.99,0.0,1578.81,5248.06,3199.05,1959.57,1157.66,1638.49,1697.3,2027.85,839.7,12.1,4866.57,8800.48
20002.04,58,1,Professional,Tier_2,4000.41,0.0,469.27,2067.88,1184.1,849.1,854.02,1234.89,666.64,1615.85,502.03,7.6,1519.21,6557.85
25790.66,47,4,Self_Employed,Tier_2,5158.13,2531.23,1064.83,2873.17,1385.53,723.46,1012.42,1242.86,871.15,1746.74,403.53,5.33,1374.18,6777.6
34115.49,18,3,Student,Tier_1,10234.65,0.0,1011.75,4692.57,2251.49,1598.65,765.04,1808.86,1407.71,2329.29,769.9,7.8,2659.42,7245.6
29840.14,35,4,Self_Employed,Tier_1,8952.04,5623.89,1192.24,4276.43,2374.78,964.75,1475.87,2181.5,1375.44,2154.46,780.81,6.37,0.0,-1512.07
54036.02,25,0,Retired,Tier_2,10807.2,0.0,1968.13,6538.83,3458.16,1704.85,1836.58,2521.96,2196.91,0.0,1406.69,13.46,7272.76,21596.71
44294.77,46,4,Self_Employed,Tier_2,8858.95,3492.91,1184.44,4956.09,3328.31,1404.75,1718.48,3224.8,1341.33,4100.11,845.85,13.09,5799.79,9838.74
8976.97,57,2,Self_Employed,Tier_3,1346.54,1493.51,322.72,1056.29,518.92,195.88,409.28,382.88,312.44,532.4,131.1,5.56,498.72,2275.02
10124.3,39,3,Retired,Tier_2,2024.86,1986.32,250.79,1429.54,564.63,310.63,368.47,584.74,318.14,961.69,169.77,8.73,884.06,1154.72
22318.68,49,4,Student,Tier_2,4463.74,0.0,1110.78,2923.38,1138.7,1063.58,640.55,1191.26,933.15,2121.82,554.11,5.42,1210.42,6177.61
129553.98,57,3,Professional,Tier_2,25910.8,0.0,4908.87,15028.8,7611.61,3635.01,6162.26,5362.53,5161.39,10966.55,2457.98,18.65,24157.19,42348.18
15179.17,31,3,Professional,Tier_1,4553.75,0.0,536.12,2106.82,911.73,440.91,667.32,735.25,524.05,1474.74,309.45,5.83,884.51,2919.03
25396.7,19,2,Student,Tier_2,5079.34,0.0,1207.78,3069.67,1470.65,1098.77,1104.35,1944.04,915.88,1351.38,703.21,7.29,1850.89,7451.63
19533.3,52,0,Self_Employed,Tier_2,3906.66,1934.0,566.6,2092.91,1096.0,427.12,490.25,998.95,701.35,0.0,560.68,5.43,1060.61,6758.79
19258.68,24,4,Professional,Tier_1,5777.6,3613.47,517.02,2078.97,1422.16,861.71,916.48,1312.34,708.99,1360.43,194.51,5.67,495.01,495.01
34597.77,20,1,Self_Employed,Tier_2,6919.55,3374.61,1352.63,5161.23,2340.59,1581.45,829.89,2566.24,1728.33,1871.03,885.23,5.72,1979.32,5987.0
