Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
80680.2,24,0,Professional,Tier_1,24204.06,0.0,2306.17,8070.72,4941.96,1859.01,3403.48,4414.69,2843.93,0.0,1087.79,10.81,8720.47,27548.38,1336.4,400.07,314.19,250.83,996.56,139.35,0.0,232.42
20719.63,57,4,Professional,Tier_2,4143.93,0.0,456.79,2691.42,1172.1,497.92,1023.65,1385.36,646.19,1697.45,512.24,6.47,1341.55,6492.59,266.92,66.77,56.58,264.08,404.42,7.54,70.35,141.51
10921.89,31,3,Professional,Tier_1,3276.57,0.0,334.27,1541.67,773.2,405.66,380.11,667.43,475.56,990.86,265.94,8.57,936.48,1810.62,211.84,58.26,31.57,69.75,96.61,12.98,23.93,54.72
20350.25,53,1,Retired,Tier_2,4070.05,3299.12,793.58,2676.12,1429.78,646.67,850.45,1597.32,955.13,1310.18,594.2,6.15,1251.08,2127.64,231.36,335.6,100.81,222.0,306.52,18.13,63.27,81.27
23038.23,44,0,Professional,Tier_2,4607.65,0.0,997.11,2628.37,1458.27,721.39,896.86,1073.29,853.79,0.0,588.81,8.31,1914.34,9212.7,356.19,116.02,153.7,226.23,181.76,9.33,0.0,64.68
104080.8,28,4,Self_Employed,Tier_3,15612.12,9780.26,4459.78,12577.07,6227.03,2592.51,3298.79,6023.91,4079.88,6291.21,1670.86,22.62,23545.42,31467.38,3431.94,969.27,517.54,251.0,732.65,19.21,0.98,151.71
62869.32,59,4,Self_Employed,Tier_3,9430.4,0.0,2220.36,8509.81,4890.01,1752.28,2153.5,3901.3,2638.44,3839.77,1271.46,12.97,8152.18,22261.99,2285.56,832.95,284.64,393.31,926.89,92.91,58.97,337.72
75129.54,54,2,Student,Tier_2,15025.91,6630.15,1716.51,10079.43,5365.96,2150.22,2569.17,4684.87,2275.13,6642.53,920.34,11.57,8694.49,17069.34,1483.77,828.51,365.72,536.47,799.29,106.58,61.57,119.27
57810.84,59,0,Professional,Tier_2,11562.17,5138.36,2189.26,7106.11,3208.37,2660.96,1290.99,3981.53,2047.19,0.0,662.3,10.24,5918.98,17963.61,987.72,528.85,138.36,174.62,405.8,44.07,0.0,145.66
63955.81,27,0,Student,Tier_2,12791.16,4198.02,1377.49,6412.67,3753.83,2621.68,2232.41,3484.9,2860.35,0.0,1112.04,11.11,7107.19,23111.25,1790.96,892.92,698.27,545.7,543.01,25.21,0.0,250.58
17300.44,24,4,Student,Tier_2,3460.09,947.51,566.62,2213.77,1328.79,522.62,805.8,1001.07,627.44,964.86,251.62,6.1,1054.97,4610.26,412.88,71.38,38.74,129.15,296.93,23.33,31.9,63.28
25592.92,34,0,Self_Employed,Tier_1,7677.88,0.0,1017.8,3121.8,1466.58,927.04,1179.8,1925.71,1159.24,0.0,408.91,6.47,1655.49,6708.15,437.43,368.39,142.86,233.07,530.21,40.43,0.0,30.68
13589.06,29,2,Professional,Tier_3,2038.36,0.0,322.09,1571.57,774.85,355.86,279.87,788.35,641.32,1014.5,277.76,7.42,1007.65,5524.53,116.96,139.59,20.18,62.26,195.85,23.46,14.99,15.58
25350.72,54,1,Self_Employed,Tier_3,3802.61,0.0,979.69,3446.07,1310.03,1036.9,965.64,1856.87,1122.96,2108.76,579.96,7.37,1868.09,8141.24,483.59,218.32,84.81,208.94,254.23,39.66,78.44,74.3
51856.56,54,4,Retired,Tier_1,15556.97,0.0,2084.08,6216.91,3239.43,2036.52,1237.84,2503.63,2070.98,5059.04,1467.98,14.72,7634.81,10383.18,1153.21,926.6,274.02,229.19,521.9,92.52,28.59,343.75
33410.29,53,2,Professional,Tier_3,5011.54,0.0,1560.76,4254.19,2080.37,1306.35,1559.56,2085.03,1622.02,2197.94,565.33,5.31,1774.98,11167.21,876.59,208.34,242.83,137.94,514.83,55.58,84.0,61.57
85659.66,24,2,Professional,Tier_3,12848.95,0.0,2270.23,9314.85,6101.87,2770.4,2080.94,5687.56,3150.7,7064.14,1522.65,12.46,10669.38,32847.38,796.79,336.65,550.71,564.7,1646.1,155.21,205.88,80.36
12037.96,41,3,Student,Tier_3,1805.69,0.0,536.64,1288.39,940.53,410.74,591.58,590.16,599.52,975.92,266.43,9.56,1151.11,4032.35,204.91,150.29,105.91,37.31,74.31,27.38,21.8,47.32
44763.28,51,1,Student,Tier_1,13428.98,3487.88,1357.24,5525.73,3481.8,971.36,2149.81,2350.67,1779.2,2894.16,1196.03,10.38,4648.33,6140.41,1103.98,178.76,221.58,381.48,584.33,61.76,80.23,175.35
11051.38,18,2,Self_Employed,Tier_2,2210.28,1879.34,349.67,1185.75,661.54,320.63,342.76,814.72,382.83,1083.63,196.18,7.25,801.4,1624.04,221.27,83.39,46.08,69.88,80.08,9.69,43.48,51.14
32347.56,46,3,Retired,Tier_2,6469.51,6376.74,1583.53,4730.26,1962.91,1327.61,762.8,1757.91,1490.37,1885.42,373.19,5.07,1639.69,3627.3,449.14,445.94,101.55,80.66,231.82,11.28,32.66,92.42
54242.47,43,3,Self_Employed,Tier_1,16272.74,0.0,1911.77,6868.3,4237.22,2546.38,1295.96,3473.41,2706.24,4296.72,779.66,11.17,6059.88,9854.08,989.34,657.33,422.89,178.15,815.63,123.68,158.14,210.93
25269.43,27,0,Retired,Tier_2,5053.89,0.0,1164.92,3224.61,1319.76,715.06,1219.61,1723.26,1088.3,0.0,696.2,9.8,2476.36,9063.83,410.47,73.39,77.14,325.0,373.66,20.74,0.0,107.97
46623.22,18,2,Professional,Tier_1,13986.97,0.0,1909.65,6279.19,2853.23,2148.15,1970.49,2525.7,1688.84,3066.36,1328.91,12.53,5841.77,8865.74,1756.92,750.14,635.09,214.27,165.92,60.0,34.3,241.96
13921.18,62,4,Student,Tier_3,2088.18,1770.91,453.42,1747.71,963.11,294.62,639.63,653.46,659.54,909.03,314.59,9.86,1372.23,3426.98,268.79,196.54,23.97,49.66,69.13,17.79,34.45,88.27
7926.77,34,0,Student,Tier_1,2378.03,0.0,168.81,1042.83,404.4,337.48,180.85,627.72,378.6,0.0,91.37,7.05,558.87,2316.67,294.38,82.38,23.65,9.18,105.35,15.5,0.0,16.96
46843.91,58,1,Professional,Tier_2,9368.78,0.0,1629.27,5267.54,2823.11,1792.9,2277.63,2270.96,1888.17,2616.49,1345.07,14.78,6923.91,15563.98,777.77,200.11,412.7,663.5,440.79,38.7,112.67,287.26
121074.44,53,4,Retired,Tier_3,18161.17,0.0,3781.63,13435.47,7944.54,5198.62,4493.58,8910.94,3697.93,8068.25,2485.29,21.55,26091.83,44897.03,2194.83,1460.73,524.71,1268.87,1631.91,120.68,9.47,668.5
13522.59,26,4,Self_Employed,Tier_3,2028.39,2310.04,483.29,1396.03,1038.26,653.06,584.99,1013.15,430.01,1046.97,168.61,5.22,705.43,2369.78,243.23,212.88,51.83,150.79,154.54,16.28,44.75,39.47
79754.46,56,3,Professional,Tier_2,15950.89,0.0,3344.32,9793.83,4565.61,3379.11,3430.81,5410.8,3749.74,6409.59,944.08,11.86,9461.89,22775.68,2365.02,367.78,958.48,756.22,747.59,138.36,3.44,153.41
31060.47,40,2,Student,Tier_2,6212.09,0.0,1121.76,3776.62,2273.8,783.55,1486.25,1715.9,1123.1,2369.9,884.05,7.27,2258.15,9313.45,412.98,288.55,233.82,424.02,278.54,19.86,5.9,210.44
10305.15,46,3,Retired,Tier_2,2061.03,0.0,413.59,1496.26,655.24,489.24,251.21,682.58,410.7,894.51,110.39,9.36,964.44,2840.41,176.46,110.82,116.58,54.45,186.24,9.02,41.55,20.38
12133.78,19,3,Self_Employed,Tier_2,2426.76,0.0,497.29,1294.85,786.9,508.18,577.61,801.17,573.87,642.41,340.2,6.05,734.07,3684.54,100.69,145.79,147.31,117.14,130.01,7.52,6.94,96.37
30381.24,35,2,Professional,Tier_1,9114.37,2681.79,1318.04,3982.59,1527.13,847.77,1414.34,2281.63,1514.03,1984.35,656.63,7.13,2166.13,3058.56,809.82,426.88,193.95,170.14,338.03,21.73,49.8,156.56
21706.84,45,2,Student,Tier_1,6512.05,0.0,857.27,2438.87,1285.24,569.98,882.23,1151.79,812.65,1106.8,576.02,6.24,1355.32,5513.94,170.57,273.79,148.87,256.91,117.66,1.9,26.59,38.12
10494.66,64,2,Retired,Tier_3,1574.2,1601.54,487.18,1472.2,804.92,422.0,333.6,734.84,320.76,714.25,261.49,7.39,775.33,1767.7,362.78,238.76,48.18,84.55,76.82,11.93,13.37,69.43
7736.63,59,3,Self_Employed,Tier_2,1547.33,1420.88,224.36,833.03,499.21,244.81,258.03,615.12,323.27,735.6,107.54,9.13,706.7,927.44,80.02,65.38,49.87,51.3,152.18,15.3,6.6,28.09
15238.45,24,2,Professional,Tier_1,4571.54,0.0,686.85,1579.85,1047.25,401.9,347.26,898.71,641.41,782.82,352.04,6.54,996.31,3928.84,143.57,258.21,32.28,41.15,210.22,8.0,5.27,66.74
35031.39,28,2,Self_Employed,Tier_2,7006.28,0.0,1364.49,4114.5,1943.18,760.26,1494.59,1975.91,1226.59,3291.58,535.71,6.38,2235.9,11318.29,635.09,269.23,201.0,144.27,325.89,25.82,39.02,71.78
29846.77,24,4,Professional,Tier_2,5969.35,0.0,1146.1,4159.59,2371.35,1323.2,985.73,1455.86,973.93,2664.53,711.25,9.48,2829.0,8085.89,482.42,158.55,98.43,72.04,238.1,22.61,123.99,141.61
20089.7,60,3,Retired,Tier_1,6026.91,2864.05,514.12,2215.47,1239.64,552.18,649.71,944.56,765.5,1173.8,282.92,9.48,1904.95,2860.84,474.76,199.15,101.65,120.0,114.11,11.54,37.89,74.33
35258.52,41,2,Student,Tier_2,7051.7,0.0,1597.98,4029.05,2155.42,765.35,1119.8,2752.61,1224.3,3454.47,730.41,7.08,2494.83,10377.43,887.78,329.03,57.76,221.68,753.93,60.82,26.27,155.2
68938.77,32,3,Professional,Tier_2,13787.75,0.0,2622.94,9129.22,5241.55,1686.88,1809.52,3803.43,2361.77,5799.39,1879.87,13.88,9569.01,20816.45,1471.15,549.03,244.83,341.69,783.07,62.92,65.96,247.45
41120.16,48,1,Professional,Tier_2,8224.03,6381.37,1045.48,4839.84,2288.14,1451.72,1904.14,2976.01,1824.74,3395.49,838.0,12.68,5212.96,5951.2,681.24,265.07,117.08,211.1,190.24,37.23,104.27,74.38
27225.4,36,0,Retired,Tier_2,5445.08,0.0,585.16,3599.18,1975.07,1213.0,1154.93,1381.83,935.96,0.0,336.91,6.83,1859.81,10598.27,306.4,121.93,325.23,156.16,288.16,4.94,0.0,28.72
63032.78,27,4,Retired,Tier_2,12606.56,4099.54,2180.73,8607.97,3812.62,2474.3,2470.95,3856.79,1891.6,4296.59,1779.73,13.85,8730.88,14955.41,1140.14,682.31,458.52,155.21,1111.24,77.65,196.72,124.37
13919.87,25,4,Student,Tier_1,4175.96,1441.97,396.42,1561.38,961.2,430.77,677.65,761.49,512.31,1031.97,351.71,6.53,909.41,1617.04,399.5,142.37,50.23,89.55,77.42,7.49,9.72,84.82
25059.72,18,3,Retired,Tier_1,7517.92,1369.38,724.22,3065.83,1923.8,684.52,1110.92,1558.89,800.6,1973.98,588.75,6.61,1656.16,3740.92,690.7,376.95,45.54,191.51,338.46,19.7,87.85,29.66
25542.07,19,2,Self_Employed,Tier_2,5108.41,0.0,569.9,2884.48,1865.6,1060.56,734.06,1866.17,1073.56,1699.35,655.58,5.23,1336.06,8024.4,441.32,528.24,84.31,200.88,130.71,47.27,11.4,166.27
11152.18,46,3,Self_Employed,Tier_1,3345.65,0.0,297.83,1519.22,780.21,488.27,484.36,555.43,379.29,1020.85,216.84,5.51,614.98,2064.21,337.15,216.65,94.75,137.95,108.06,18.91,33.36,29.99
21440.85,59,0,Student,Tier_3,3216.13,1606.72,1051.06,2690.75,1420.62,464.02,778.5,1162.01,1031.74,0.0,317.12,9.96,2135.35,7702.19,695.49,100.47,38.1,131.35,165.95,50.09,0.0,39.42
5704.35,27,4,Student,Tier_2,1140.87,539.86,209.89,590.45,291.29,151.41,175.6,379.89,214.12,300.48,122.23,6.21,354.1,1588.26,37.78,64.59,42.93,20.61,31.69,3.24,4.93,24.26
138509.63,59,4,Retired,Tier_2,27701.93,0.0,4993.81,19041.66,9366.6,4533.82,5260.5,10011.24,4701.05,11221.67,2874.0,23.49,32535.93,38803.35,2484.6,2103.53,853.25,1354.29,1334.08,3.43,114.82,782.21
14171.97,26,0,Self_Employed,Tier_2,2834.39,0.0,498.45,1976.97,901.62,684.88,590.55,684.66,608.82,0.0,289.82,9.8,1388.5,5101.81,208.09,242.42,47.05,117.01,160.73,7.92,0.0,80.95
106707.21,48,3,Retired,Tier_2,21341.44,0.0,4595.53,12172.45,6402.42,2266.27,4697.07,4840.64,3781.52,7358.82,2876.98,22.7,24225.63,36374.07,811.0,1539.0,255.1,560.97,1071.64,179.15,250.77,572.23
30928.09,49,4,Student,Tier_1,9278.43,5968.87,1245.79,4062.79,1970.91,684.18,1453.66,1347.53,1311.33,1826.79,493.1,6.55,1284.71,1284.71,1209.38,277.69,202.21,426.21,254.37,11.45,0.71,144.08
47138.43,19,2,Self_Employed,Tier_1,14141.53,2643.63,1213.87,6948.07,2594.44,2095.22,1110.11,2896.93,1731.55,3892.49,1395.5,14.78,6475.1,6475.1,1275.58,708.0,611.52,137.32,729.01,85.01,113.63,188.48
20290.6,41,3,Student,Tier_2,4058.12,0.0,710.94,2382.41,1130.46,762.54,796.81,1086.29,970.44,1284.4,587.87,6.0,1218.3,6520.32,235.06,189.09,65.48,129.1,158.5,46.48,32.4,67.27
35429.37,54,2,Student,Tier_2,7085.87,0.0,1462.09,5083.57,2826.11,1126.76,1617.62,1428.39,1546.54,2519.9,724.59,7.41,2624.84,10007.93,359.14,395.88,273.75,413.1,206.65,42.67,73.27,167.15
50480.6,60,1,Retired,Tier_3,7572.09,0.0,1692.25,7467.19,3756.85,2229.33,2128.81,3995.2,1615.87,2950.09,1255.07,10.52,5310.73,15817.85,1866.79,669.81,648.32,327.29,661.03,48.51,5.39,79.84
51051.72,23,0,Student,Tier_2,10210.34,0.0,1851.18,6352.84,3727.71,2434.26,1591.48,3390.85,1788.3,0.0,842.6,10.28,5246.65,18862.15,1713.1,910.98,431.25,208.69,726.67,61.88,0.0,72.2
55757.73,25,4,Retired,Tier_3,8363.66,0.0,1251.02,6235.85,4111.4,2035.6,1123.79,2590.98,2286.79,3830.12,1021.52,12.04,6713.39,22907.01,569.38,861.18,262.17,62.83,290.33,47.94,182.25,177.42
22343.41,57,0,Student,Tier_3,3351.51,0.0,454.95,2405.6,1542.75,762.51,1052.81,998.06,1091.61,0.0,454.87,9.13,2038.96,10228.75,201.61,361.17,109.16,76.94,222.01,15.32,0.0,89.3
20428.06,42,0,Student,Tier_3,3064.21,0.0,879.74,2555.13,1632.32,1004.75,733.73,1602.54,880.63,0.0,567.44,5.89,1202.27,7507.58,598.47,203.45,283.96,92.12,136.88,7.21,0.0,131.4
8380.07,59,2,Student,Tier_2,1676.01,0.0,362.45,1215.67,530.09,256.07,260.3,575.65,414.96,656.92,232.16,7.53,631.29,2199.78,307.37,99.9,33.84,35.48,142.18,19.63,16.86,54.28
45593.84,60,4,Self_Employed,Tier_1,13678.15,0.0,1607.68,6054.73,3529.58,2138.11,2019.92,3081.04,1851.57,2945.03,1100.63,10.57,4820.58,7587.41,724.42,481.33,347.64,188.09,441.23,49.35,38.33,297.28
71314.55,42,1,Student,Tier_1,21394.36,8398.03,3170.53,9882.52,4344.33,1501.45,2127.24,4385.94,2452.77,3634.37,902.47,10.56,7532.44,9120.53,2414.71,1039.26,252.12,596.5,435.46,55.57,95.45,138.29
109287.58,63,0,Professional,Tier_3,16393.14,18110.61,4748.98,13343.59,7191.31,2976.47,2352.85,8640.49,3458.37,0.0,2387.84,22.93,25061.23,29683.93,2631.77,1171.71,219.95,645.48,2359.95,68.66,0.0,326.42
38295.62,28,2,Self_Employed,Tier_2,7659.12,4827.91,1176.92,4435.24,2773.0,1454.54,1471.3,1790.26,1904.75,3323.19,1044.89,5.2,1992.47,6434.48,388.31,263.79,96.91,131.72,156.73,17.05,75.96,174.17
16248.71,52,2,Professional,Tier_1,4874.61,2241.33,564.18,2417.33,1033.04,792.54,625.26,1253.77,770.85,1145.62,405.39,5.44,124.78,124.78,258.35,231.35,101.43,34.05,233.3,9.52,3.48,83.54
7717.73,18,4,Student,Tier_2,1543.55,1466.56,264.18,852.19,480.19,385.62,258.37,384.86,270.35,513.74,197.86,7.21,556.18,1100.27,55.29,50.63,94.49,25.08,69.46,8.42,24.92,55.74
69029.28,40,3,Self_Employed,Tier_2,13805.86,0.0,1421.06,10132.21,4897.26,2128.49,3192.0,4819.44,3053.81,4539.84,881.83,11.53,7961.91,20157.48,1341.3,859.67,470.87,431.66,613.9,126.03,15.11,169.04
7129.04,20,3,Professional,Tier_3,1069.36,0.0,142.63,1028.76,362.83,196.24,179.77,508.3,285.0,576.86,82.91,6.47,461.26,2696.37,210.24,22.86,15.89,36.97,144.0,2.43,4.34,14.44
22844.59,58,1,Student,Tier_2,4568.92,3373.84,1031.47,2420.44,1386.89,697.57,999.51,1092.44,735.51,1818.09,642.8,8.42,1924.53,4077.12,721.24,266.68,184.1,129.6,158.54,26.83,79.92,57.8
25072.01,18,2,Self_Employed,Tier_1,7521.6,0.0,1236.9,2873.77,1651.49,834.98,831.38,1672.7,914.83,1669.4,541.89,5.0,1254.34,5323.07,249.78,315.5,46.67,221.08,384.64,9.98,38.98,80.73
28378.54,61,3,Student,Tier_2,5675.71,0.0,1211.33,4025.05,1597.21,1076.06,716.4,1710.03,954.61,2071.43,333.3,7.52,2134.26,9007.42,1025.93,166.13,60.07,209.71,505.37,24.28,59.04,57.5
30871.69,29,0,Retired,Tier_2,6174.34,0.0,683.7,3560.7,2309.32,1517.79,1179.71,1572.72,1172.88,0.0,590.38,8.85,2733.41,12110.14,903.86,453.21,79.24,139.4,152.19,34.27,0.0,141.8
33505.7,55,1,Retired,Tier_1,10051.71,5482.49,1281.95,4284.59,1693.46,1673.18,1550.27,2279.27,1605.77,2885.56,723.99,5.79,0.0,-6.55,1084.13,112.94,457.41,362.76,294.19,66.81,141.61,116.98
4344.48,57,0,Professional,Tier_3,651.67,0.0,168.47,557.95,241.72,210.11,99.96,244.22,132.57,0.0,59.96,5.98,259.91,1977.85,144.52,40.45,22.33,23.62,66.09,1.09,0.0,8.78
30353.81,48,3,Self_Employed,Tier_2,6070.76,0.0,852.07,4139.74,1854.78,1261.63,1291.25,1330.05,1361.86,2893.59,321.42,7.55,2291.1,8976.67,935.46,382.33,82.87,294.38,345.17,32.13,68.41,21.09
5040.66,46,2,Self_Employed,Tier_1,1512.2,281.89,174.51,741.71,343.56,237.93,210.81,308.63,227.96,364.05,115.22,9.21,464.24,522.18,51.63,24.8,27.27,36.8,30.4,4.9,17.91,23.06
53891.45,52,3,Self_Employed,Tier_1,16167.44,9126.38,1098.47,5436.81,3203.43,1972.06,2066.45,3776.42,2142.24,4897.31,1295.94,13.49,2708.48,2708.48,1561.11,184.95,244.99,382.89,401.84,58.5,160.28,344.73
19242.04,45,1,Self_Employed,Tier_1,5772.61,0.0,655.1,2822.06,1535.7,504.75,760.87,1305.97,907.95,1703.23,490.43,5.12,985.32,2783.36,664.8,334.03,62.15,127.15,334.01,26.04,6.16,35.54
5341.83,38,1,Self_Employed,Tier_3,801.27,0.0,150.04,756.74,291.1,127.57,225.96,253.19,219.27,399.44,159.7,7.11,379.65,1957.54,110.51,28.47,15.89,18.36,68.02,7.73,3.59,17.4
15640.03,28,0,Professional,Tier_2,3128.01,1772.16,414.57,1657.2,1049.95,431.26,520.81,1062.14,577.73,0.0,174.38,9.81,1534.53,4851.84,162.6,83.7,51.97,39.35,254.65,13.36,0.0,37.24
19013.27,43,0,Self_Employed,Tier_2,3802.65,0.0,936.06,2544.67,1109.3,673.38,645.53,1154.19,886.41,0.0,557.87,7.6,1444.86,6703.21,152.84,239.1,194.69,85.5,206.31,38.31,0.0,89.36
77770.1,28,1,Retired,Tier_1,23331.03,0.0,3125.61,10390.23,4584.62,3207.23,3776.35,3930.94,3330.19,6673.05,2145.82,13.03,10130.12,13275.04,2061.75,306.56,838.3,719.66,936.12,51.38,73.84,617.8
35110.76,22,0,Retired,Tier_2,7022.15,0.0,1642.31,3998.69,1772.21,1054.09,736.26,1575.02,1115.33,0.0,985.26,6.85,2406.78,15209.43,473.75,95.66,311.86,134.87,174.88,14.98,0.0,261.14
39517.88,24,4,Self_Employed,Tier_1,11855.37,0.0,962.89,5476.97,2331.09,1176.25,1901.86,2820.55,1397.28,2501.13,684.66,7.97,3149.89,8409.83,1377.77,489.11,123.96,246.62,421.44,59.67,26.5,96.57
77182.65,48,1,Student,Tier_2,15436.53,0.0,2074.93,11084.04,5770.56,2591.55,3221.26,3193.8,3328.82,6012.89,1808.79,13.33,10286.9,22659.48,2325.47,1192.24,531.49,800.39,347.87,78.22,231.26,288.04
27779.04,56,0,Self_Employed,Tier_2,5555.81,1471.56,1328.0,3121.73,1610.65,882.09,929.54,1600.6,1386.68,0.0,398.9,9.55,2654.23,9493.47,401.99,310.75,259.35,123.27,308.95,20.25,0.0,71.86
54847.01,59,3,Professional,Tier_3,8227.05,0.0,1559.32,7763.89,3687.75,1592.32,1717.67,3102.48,2172.58,4896.27,1368.82,13.58,7447.42,18758.86,2081.08,640.03,286.73,104.42,464.87,22.73,105.54,312.72
51846.44,25,2,Retired,Tier_2,10369.29,0.0,2404.54,7155.34,3788.5,1361.28,1897.38,2715.28,1690.4,2806.16,1156.77,11.52,5971.83,16501.51,1816.98,1051.49,209.68,245.28,566.75,12.35,36.31,206.17
10719.04,44,4,Retired,Tier_1,3215.71,0.0,452.07,1113.09,789.22,270.08,448.88,582.51,408.92,792.82,306.88,6.73,721.56,2338.86,99.46,108.95,62.85,70.03,74.17,2.98,18.59,35.69
97473.86,38,4,Professional,Tier_1,29242.16,17295.37,2059.92,13086.55,7663.11,1997.91,2811.01,7672.67,3511.81,6160.66,1122.79,13.92,4849.91,4849.91,3633.44,1802.51,447.83,458.8,1380.58,13.2,102.02,127.63
9630.7,47,2,Professional,Tier_2,1926.14,0.0,236.54,1039.65,665.96,245.93,209.5,655.01,385.53,548.4,155.6,6.49,625.15,3562.42,157.65,174.42,70.56,33.59,150.14,1.87,14.15,34.7
62495.26,31,2,Student,Tier_2,12499.05,0.0,2295.47,6876.15,4934.67,3044.6,1541.44,3413.05,2962.79,4971.16,1586.77,10.65,6657.86,18370.11,852.95,784.79,563.74,214.04,737.15,116.22,97.94,331.63
8913.25,18,3,Retired,Tier_2,1782.65,0.0,423.48,941.83,485.3,239.42,400.46,683.68,354.6,661.23,113.4,9.57,853.4,2827.19,69.57,70.39,24.19,35.34,203.24,1.53,29.97,24.46
48530.23,62,2,Self_Employed,Tier_3,7279.53,9390.43,1809.45,6620.14,2655.95,1785.45,1253.44,2431.07,1958.7,4458.73,776.66,14.25,6913.62,8110.68,555.63,279.4,194.09,277.28,472.72,54.58,121.17,186.02
133050.57,41,4,Professional,Tier_1,39915.17,18693.66,5449.84,19549.05,8716.24,5847.87,6153.77,9490.08,4743.29,8025.4,2291.47,21.33,4174.74,4174.74,5658.69,921.81,1658.65,1709.22,1356.72,0.31,295.16,512.91
25300.25,23,3,Self_Employed,Tier_1,7590.08,4638.4,1017.46,2896.27,1886.35,952.83,722.72,1307.83,1004.96,1479.44,539.23,8.21,1264.67,1264.67,336.94,487.75,189.24,89.0,67.76,32.54,27.03,128.31
24437.35,23,2,Professional,Tier_2,4887.47,1935.13,572.25,3060.65,1849.05,1100.29,1176.23,1460.17,1214.2,1280.79,504.53,9.82,2399.77,5396.61,285.18,442.24,290.29,217.72,293.82,26.08,9.01,131.76
48888.85,22,3,Professional,Tier_2,9777.77,0.0,2194.21,6101.69,3100.97,1208.89,1735.48,3732.91,1501.43,2981.48,1371.89,12.96,6334.27,15182.11,1661.25,209.28,338.56,415.82,955.47,71.47,119.06,254.44
23050.33,52,3,Retired,Tier_2,4610.07,0.0,967.19,2313.13,1820.92,1088.29,703.92,1751.68,964.68,1471.99,654.99,9.57,2207.07,6703.48,381.33,222.89,267.73,74.75,525.19,20.72,56.21,194.77
128486.05,61,0,Professional,Tier_1,38545.82,18062.32,3803.59,14844.65,10015.01,3432.37,4523.78,8777.05,5198.82,0.0,3060.27,22.73,18222.38,18222.38,2553.83,1710.93,396.25,1060.55,1927.4,4.82,0.0,889.4
34986.11,32,2,Retired,Tier_3,5247.92,0.0,1183.2,3877.27,2149.51,1618.55,1631.82,1628.81,1596.05,3386.23,452.19,8.36,2925.25,12214.55,636.39,212.52,277.2,291.69,342.16,48.74,72.03,82.49
23221.11,52,0,Student,Tier_1,6966.33,0.0,798.77,2330.31,1514.33,684.33,1030.96,1374.94,769.39,0.0,654.51,8.55,1985.31,7097.23,137.38,243.91,147.76,62.47,307.3,27.79,0.0,179.52
19471.83,58,4,Retired,Tier_1,5841.55,0.0,853.41,2081.09,1248.62,797.95,589.15,1101.72,884.4,1705.94,570.4,5.96,1161.03,3797.6,178.33,171.55,95.5,43.24,197.32,5.07,57.5,52.05
14222.69,25,3,Self_Employed,Tier_1,4266.81,0.0,690.75,1822.58,1124.9,362.56,451.61,1100.3,636.56,1088.43,278.64,8.68,1234.83,2399.56,316.52,137.36,76.54,124.84,101.85,4.98,46.03,49.88
18155.86,60,4,Self_Employed,Tier_1,5446.76,0.0,830.35,2445.55,1345.69,612.92,899.46,1260.4,906.49,1128.64,305.12,8.12,1474.95,2974.47,232.86,300.81,155.39,251.25,67.97,22.07,37.85,24.15
22661.3,52,3,Self_Employed,Tier_3,3399.2,2660.77,778.67,3397.87,1485.74,956.75,550.03,1678.97,767.86,1859.36,493.57,6.19,1403.47,4632.52,1010.15,436.1,151.43,32.79,339.05,27.11,31.78,133.92
20309.45,22,2,Self_Employed,Tier_1,6092.83,0.0,612.18,2749.42,1031.6,764.24,681.42,1486.78,703.41,1355.35,422.32,6.88,1396.98,4409.88,204.96,262.84,191.31,61.62,294.7,6.77,32.56,51.31
17719.35,48,1,Retired,Tier_2,3543.87,0.0,477.21,1851.93,904.11,569.88,783.45,1157.32,880.8,1542.11,418.11,9.28,1644.43,5590.56,494.02,261.07,80.16,66.76,73.81,25.8,6.67,69.12
160817.53,59,2,Retired,Tier_1,48245.26,8923.71,6528.15,19649.85,9197.66,5712.4,5218.94,12093.73,5308.49,8332.64,1731.5,20.68,29875.21,29875.21,1619.13,936.53,773.51,1226.17,1980.3,167.51,294.88,176.91
13159.2,48,3,Professional,Tier_1,3947.76,0.0,428.03,1753.66,939.49,454.29,294.31,757.18,595.87,1014.3,147.15,5.58,734.51,2827.16,509.71,202.08,114.47,27.6,188.44,19.55,33.62,33.69
33733.91,54,1,Retired,Tier_3,5060.09,4861.5,818.68,4206.88,1982.64,1318.34,1021.88,2358.65,1600.81,2781.8,790.47,7.52,2537.94,6932.17,1254.29,298.04,375.29,79.62,638.45,65.29,25.58,179.59
48193.02,25,1,Self_Employed,Tier_3,7228.95,0.0,1034.99,5571.92,2461.71,1747.86,2153.69,2248.56,1683.91,3796.06,1052.3,12.15,5857.46,19213.05,1515.42,308.21,446.49,463.21,452.3,66.18,36.21,293.6
49664.17,23,2,Retired,Tier_2,9932.83,6776.14,1860.71,5103.11,3509.67,2400.83,1866.24,2132.02,2423.85,3747.87,896.07,12.12,6017.65,9014.82,345.42,194.7,451.42,410.64,382.02,12.78,170.0,217.12
